,monthly_income,monthly_expense_total,savings_rate,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,income_type,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met
2617,5708.64,3088.06,0.36,normal,658.0,0.51,761.11,608.42,4,33.89,74,0,Freelance,Positive,61.9,Low,2620.58,0
2618,5251.15,3146.78,0.24,normal,702.0,0.44,553.0,607.88,9,986.26,72,0,Salary,Negative,36.6,High,2104.37,0
2619,4405.94,3244.75,0.39,recession,694.0,0.18,662.79,510.18,9,541.48,70,0,Salary,Positive,45.3,Low,1161.19,0
2620,2950.32,4466.05,0.13,normal,650.0,0.17,276.26,235.36,9,1287.4,46,0,Salary,Positive,1.8,Medium,0.0,0
2621,4559.29,4482.47,0.37,inflation,638.0,0.21,522.48,585.75,8,712.07,67,0,Salary,Neutral,74.9,High,76.82,0
2622,3659.5,3344.1,0.06,recession,673.0,0.51,200.84,494.03,7,1742.31,87,0,Salary,Positive,70.8,Low,315.4,0
2623,5191.64,3392.09,0.37,normal,661.0,0.22,600.42,0.0,6,1124.84,36,0,Salary,Neutral,25.9,High,1799.55,0
2624,4252.39,4533.39,0.05,normal,632.0,0.29,499.31,423.77,7,986.2,41,1,Salary,Positive,32.7,Medium,0.0,0
2625,3170.92,4245.07,0.06,normal,716.0,0.32,296.1,186.74,9,0.0,89,0,Salary,Negative,6.7,Medium,0.0,0
2626,1147.83,3373.13,0.22,normal,663.0,0.41,891.92,12.52,8,1451.49,66,0,Freelance,Positive,32.9,Low,0.0,0
2627,2721.83,2296.99,0.22,normal,668.0,0.41,655.49,746.71,1,403.28,26,0,Freelance,Positive,22.1,Low,424.84,0
2628,2994.04,1795.21,0.13,recession,648.0,0.12,465.18,283.97,3,2025.24,37,0,Salary,Positive,2.1,Low,1198.83,0
2629,3558.81,3637.59,0.23,recession,666.0,0.21,751.13,563.36,4,1006.25,34,0,Salary,Positive,52.9,Low,0.0,0
2630,4633.24,3468.96,0.19,normal,686.0,0.45,500.51,392.36,8,214.48,25,0,Salary,Positive,20.7,Low,1164.28,0
2631,5429.93,2853.01,0.19,normal,672.0,0.39,440.22,463.15,9,1278.85,69,0,Salary,Positive,23.8,Low,2576.92,0
2632,4410.87,2966.3,0.34,normal,580.0,0.3,261.98,0.0,8,324.28,29,0,Salary,Positive,51.0,Medium,1444.57,0
2633,3870.58,2692.09,0.09,recession,702.0,0.53,675.74,261.88,7,911.0,82,0,Salary,Positive,5.9,Low,1178.49,0
2634,5208.09,2593.68,0.16,inflation,754.0,0.41,550.98,448.71,1,1748.03,92,0,Salary,Neutral,47.6,Medium,2614.41,0
2635,4772.57,3599.06,0.35,normal,796.0,0.11,388.87,508.79,8,1169.34,83,0,Salary,Neutral,64.3,Low,1173.51,0
2636,4170.43,2618.63,0.14,recession,669.0,0.2,510.04,790.35,6,500.54,24,0,Salary,Positive,0.2,Low,1551.8,0
2637,5841.63,3496.89,0.07,normal,670.0,0.29,469.46,117.53,2,1027.7,73,0,Salary,Positive,45.8,Low,2344.74,0
2638,2202.11,1916.99,0.35,inflation,707.0,0.27,614.86,277.25,2,1634.6,30,0,Salary,Positive,74.0,Medium,285.12,0
2639,4675.23,3685.93,0.22,normal,716.0,0.22,335.96,194.28,2,1091.1,51,0,Salary,Positive,84.8,Low,989.3,0
2640,4784.64,2873.62,0.07,inflation,629.0,0.49,741.76,616.82,7,1483.28,82,0,Freelance,Neutral,9.8,Medium,1911.02,0
2641,5246.93,3598.26,0.4,inflation,674.0,0.2,502.34,519.55,3,627.22,93,0,Salary,Positive,61.6,Low,1648.67,0
2642,2951.86,2845.98,0.08,normal,681.0,0.52,595.52,292.49,1,782.87,32,0,Mixed,Positive,39.5,Low,105.88,0
2643,3809.75,2879.78,0.37,normal,640.0,0.56,498.18,235.04,8,1222.64,40,0,Salary,Positive,38.3,Medium,929.97,0
2644,4581.38,3670.36,0.21,normal,733.0,0.6,398.27,1047.18,3,828.45,60,0,Mixed,Positive,19.7,Low,911.02,0
2645,4744.85,3129.47,0.38,normal,600.0,0.13,527.18,542.16,2,1279.96,31,0,Salary,Neutral,27.0,Medium,1615.38,0
2646,2668.89,3551.11,0.12,normal,634.0,0.47,575.49,241.57,1,751.94,99,0,Salary,Negative,34.7,High,0.0,0
2647,4455.12,2669.96,0.19,inflation,702.0,0.17,613.52,472.72,8,1095.61,36,0,Salary,Neutral,38.9,Low,1785.16,0
2648,3139.62,4186.89,0.3,inflation,694.0,0.52,359.36,581.41,5,1378.33,88,0,Mixed,Negative,16.5,Low,0.0,0
2649,4569.58,3569.71,0.21,normal,625.0,0.27,669.93,561.14,8,1267.48,66,0,Salary,Negative,5.1,Low,999.87,0
2650,2297.31,3144.83,0.15,normal,729.0,0.11,628.01,596.07,8,426.45,30,0,Salary,Neutral,17.1,Low,0.0,0
2651,3606.54,4063.18,0.24,normal,615.0,0.25,446.64,348.41,1,714.95,95,0,Freelance,Negative,33.1,Low,0.0,0
2652,3901.15,2717.0,0.3,normal,622.0,0.38,767.81,486.09,2,1199.7,73,0,Salary,Neutral,21.5,Medium,1184.15,0
2653,4061.33,3102.7,0.08,recession,680.0,0.57,746.5,0.0,9,1638.43,55,0,Salary,Neutral,19.6,Medium,958.63,0
2654,4200.39,2733.36,0.14,normal,658.0,0.36,737.39,813.94,4,0.0,39,0,Salary,Positive,44.8,High,1467.03,0
2655,5502.02,3872.48,0.19,normal,650.0,0.16,314.64,360.5,4,1339.67,89,0,Salary,Positive,72.0,Medium,1629.54,0
2656,4987.93,2830.48,0.19,recession,744.0,0.13,411.87,595.71,8,623.64,93,0,Salary,Neutral,0.9,Low,2157.45,0
2657,2416.54,3593.51,0.31,recession,813.0,0.14,622.13,664.18,9,1144.8,62,0,Salary,Positive,67.0,High,0.0,0
2658,4089.74,3465.71,0.36,inflation,642.0,0.34,472.13,860.3,5,1605.97,52,0,Mixed,Negative,63.2,Medium,624.03,0
2659,4286.02,2758.84,0.33,normal,620.0,0.47,598.8,628.88,3,1215.85,57,0,Salary,Positive,22.1,High,1527.18,0
2660,2583.09,2897.54,0.38,recession,687.0,0.55,300.9,368.93,9,1476.93,62,0,Mixed,Negative,31.0,Medium,0.0,0
2661,6066.1,4571.76,0.36,normal,670.0,0.12,690.67,522.01,3,638.92,51,0,Salary,Positive,42.3,Medium,1494.34,0
2662,2684.49,2944.61,0.05,normal,674.0,0.41,551.49,174.38,4,563.36,38,0,Mixed,Negative,82.7,Medium,0.0,0
2663,3618.4,4133.73,0.19,inflation,722.0,0.23,289.77,736.52,4,1050.57,20,0,Salary,Neutral,55.2,Medium,0.0,0
2664,3279.4,3719.96,0.15,inflation,604.0,0.57,764.85,217.82,5,501.35,25,0,Freelance,Positive,7.7,High,0.0,0
2665,5099.01,1419.91,0.2,normal,650.0,0.29,378.61,462.98,4,797.52,98,0,Salary,Neutral,23.4,Medium,3679.1,1
2666,5254.63,3690.36,0.09,normal,624.0,0.24,525.88,0.0,8,1115.73,77,0,Salary,Negative,87.5,Medium,1564.27,0
2667,1649.18,2785.35,0.13,normal,675.0,0.23,445.31,277.49,3,1734.84,60,0,Salary,Positive,81.7,Low,0.0,0
2668,3788.48,3132.75,0.32,normal,651.0,0.57,403.45,314.11,3,740.87,44,0,Salary,Positive,5.3,Low,655.73,0
2669,4534.09,2518.38,0.09,normal,716.0,0.46,278.32,597.13,3,837.61,62,0,Freelance,Positive,84.0,Low,2015.71,0
2670,3824.28,2233.95,0.06,normal,614.0,0.24,703.35,362.14,6,1182.16,73,0,Salary,Positive,30.7,Low,1590.33,0
2671,4430.53,3054.13,0.06,normal,702.0,0.59,471.15,709.62,8,1357.61,69,0,Salary,Positive,70.4,Low,1376.4,0
2672,4609.38,2293.84,0.13,recession,637.0,0.49,405.86,154.06,3,1005.17,68,0,Mixed,Negative,51.4,High,2315.54,0
2673,5329.29,2140.66,0.14,normal,703.0,0.51,375.64,0.0,1,987.64,26,0,Freelance,Negative,69.4,Medium,3188.63,1
2674,4009.96,3248.56,0.28,inflation,678.0,0.48,334.99,874.2,5,1429.82,89,0,Salary,Positive,86.4,High,761.4,0
2675,3898.66,3497.65,0.08,inflation,608.0,0.5,497.64,567.28,6,1236.2,68,0,Salary,Positive,85.4,Low,401.01,0
2676,2677.14,1893.56,0.21,inflation,743.0,0.51,452.15,884.72,2,1257.92,27,0,Mixed,Positive,1.5,Low,783.58,0
2677,3127.78,2931.47,0.14,normal,710.0,0.47,459.15,250.32,8,1655.27,34,0,Salary,Positive,29.8,High,196.31,0
2678,4064.16,2708.73,0.28,normal,542.0,0.29,265.23,455.75,8,1138.64,91,0,Salary,Positive,79.1,Medium,1355.43,0
2679,2309.58,2313.79,0.2,normal,663.0,0.41,306.97,897.12,7,681.62,55,0,Salary,Negative,24.8,Low,0.0,0
2680,4805.37,2235.81,0.21,normal,696.0,0.34,817.56,592.76,4,1086.82,59,0,Freelance,Positive,34.7,Medium,2569.56,0
2681,2357.92,3605.77,0.18,normal,714.0,0.27,543.27,222.36,5,732.22,96,1,Salary,Negative,89.2,Medium,0.0,0
2682,4655.62,3910.49,0.08,normal,706.0,0.56,659.7,282.68,8,2071.49,34,0,Freelance,Positive,18.7,Low,745.13,0
2683,4990.51,1485.77,0.22,normal,746.0,0.44,721.56,370.61,6,1200.48,51,0,Freelance,Positive,9.9,Medium,3504.74,1
2684,6737.39,2520.88,0.33,inflation,633.0,0.2,997.38,362.73,3,966.75,42,0,Mixed,Negative,76.8,High,4216.51,1
2685,4427.19,2731.95,0.18,normal,700.0,0.34,546.58,251.78,3,822.3,99,0,Salary,Positive,19.7,Low,1695.24,0
2686,5710.41,3616.83,0.31,inflation,663.0,0.41,424.15,582.81,9,1713.24,70,0,Salary,Positive,59.5,Medium,2093.58,0
2687,4150.82,2735.75,0.14,normal,603.0,0.25,664.43,338.87,8,1379.04,73,0,Salary,Positive,92.1,High,1415.07,0
2688,3266.72,3395.78,0.21,normal,669.0,0.31,709.76,512.31,9,1056.49,26,0,Salary,Neutral,39.0,Low,0.0,0
2689,2651.03,2755.19,0.37,normal,702.0,0.13,612.44,380.8,2,739.54,67,0,Salary,Positive,15.3,High,0.0,0
2690,4400.66,3384.67,0.12,normal,631.0,0.41,343.2,297.95,7,1448.24,63,0,Salary,Positive,46.3,Low,1015.99,0
2691,5861.05,3671.37,0.21,normal,737.0,0.29,547.81,69.82,5,1455.41,93,0,Freelance,Negative,33.6,Medium,2189.68,0
2692,5085.65,3201.07,0.38,normal,643.0,0.18,482.27,34.58,7,641.21,48,0,Salary,Negative,35.4,Low,1884.58,0
2693,3926.44,2339.91,0.34,recession,618.0,0.47,221.04,499.32,7,385.63,32,0,Mixed,Positive,50.3,Low,1586.53,0
2694,3439.29,3526.43,0.18,normal,593.0,0.18,650.92,365.01,4,1765.09,83,0,Salary,Positive,32.7,Low,0.0,0
2695,2715.23,1976.34,0.31,normal,749.0,0.54,276.48,422.8,2,0.0,43,1,Salary,Positive,62.3,Low,738.89,0
2696,5583.22,3617.96,0.12,normal,620.0,0.42,151.38,224.26,9,653.18,75,0,Mixed,Positive,95.2,Low,1965.26,0
2697,5030.67,2803.42,0.14,normal,638.0,0.14,529.14,59.89,4,1147.87,85,0,Salary,Positive,59.8,High,2227.25,0
2698,3005.0,3515.83,0.16,inflation,691.0,0.46,325.1,403.75,9,778.46,95,0,Mixed,Positive,45.1,High,0.0,0
2699,4444.28,3586.98,0.16,inflation,658.0,0.43,243.02,0.0,6,573.8,62,0,Salary,Neutral,92.2,High,857.3,0
2700,5026.76,3636.73,0.32,normal,657.0,0.38,750.73,529.29,4,2373.34,69,0,Mixed,Positive,65.0,Low,1390.03,0
2701,2656.73,2325.14,0.15,inflation,701.0,0.41,474.8,763.89,7,1180.23,72,0,Salary,Positive,82.4,Low,331.59,0
2702,2801.61,2670.41,0.26,normal,691.0,0.4,618.37,467.35,4,827.78,87,0,Mixed,Positive,47.9,Medium,131.2,0
2703,4721.14,2536.01,0.39,inflation,681.0,0.26,612.85,296.92,2,1124.6,87,0,Salary,Negative,14.6,Medium,2185.13,1
2704,4025.6,3903.41,0.33,normal,657.0,0.57,403.76,190.2,7,866.26,23,0,Freelance,Positive,15.7,Low,122.19,0
2705,3306.65,2961.81,0.08,normal,675.0,0.28,572.86,505.5,8,381.89,61,0,Salary,Neutral,2.3,Medium,344.84,0
2706,3866.63,5106.9,0.17,recession,631.0,0.5,964.74,323.48,2,78.75,28,1,Salary,Positive,5.4,Low,0.0,0
2707,5160.89,2513.62,0.36,inflation,649.0,0.32,322.98,440.18,7,1096.7,35,0,Mixed,Positive,99.9,Low,2647.27,1
2708,4543.47,2187.26,0.09,normal,698.0,0.3,399.66,80.53,7,1582.48,37,0,Salary,Positive,70.8,Low,2356.21,0
2709,4184.43,2190.78,0.21,normal,636.0,0.51,353.45,0.0,7,1000.13,67,0,Freelance,Positive,66.8,Medium,1993.65,0
2710,4122.43,4323.02,0.13,normal,607.0,0.24,149.65,300.76,5,1595.21,85,0,Freelance,Positive,79.5,Low,0.0,0
2711,2551.57,2293.94,0.22,normal,685.0,0.31,503.07,423.98,2,1166.07,86,0,Freelance,Positive,95.9,Medium,257.63,0
2712,4910.32,2386.86,0.05,normal,693.0,0.2,794.2,558.22,5,716.03,86,0,Salary,Positive,71.3,Low,2523.46,1
2713,3324.79,3993.77,0.33,recession,670.0,0.51,873.74,194.67,6,1396.84,23,0,Salary,Positive,96.1,High,0.0,0
2714,2571.25,1455.54,0.25,normal,637.0,0.39,486.3,342.51,3,507.87,60,0,Salary,Positive,28.8,Low,1115.71,0
2715,4687.22,2770.55,0.36,recession,687.0,0.22,143.67,560.85,4,1074.57,25,0,Salary,Neutral,90.0,Low,1916.67,0
2716,5454.76,2154.47,0.24,normal,710.0,0.5,637.62,641.61,4,677.57,21,0,Freelance,Negative,81.4,Medium,3300.29,1
2717,5347.98,3127.12,0.38,normal,686.0,0.48,830.49,121.27,2,994.79,68,0,Salary,Positive,81.8,Medium,2220.86,1
2718,1876.64,4276.5,0.23,normal,716.0,0.43,899.33,313.01,6,1077.59,35,0,Salary,Positive,55.9,Medium,0.0,0
2719,3742.1,3083.87,0.33,normal,720.0,0.59,427.68,872.32,5,1118.76,75,0,Salary,Neutral,97.0,Medium,658.23,0
2720,3402.84,3095.39,0.06,normal,689.0,0.46,461.02,667.32,3,1516.96,39,0,Mixed,Positive,65.3,Low,307.45,0
2721,3623.36,3528.04,0.38,normal,668.0,0.24,393.33,579.28,3,1738.23,34,0,Freelance,Positive,32.8,Low,95.32,0
2722,4266.3,3036.63,0.1,inflation,634.0,0.41,140.33,94.32,7,1396.4,81,0,Salary,Positive,53.5,Medium,1229.67,0
2723,3837.87,3038.68,0.15,normal,672.0,0.21,545.39,472.29,4,1085.05,98,0,Salary,Positive,70.5,Medium,799.19,0
2724,3219.47,2409.59,0.28,normal,674.0,0.47,568.4,643.96,7,1165.88,89,0,Salary,Neutral,94.7,Low,809.88,0
2725,3748.07,3559.08,0.24,normal,684.0,0.43,678.38,502.43,9,939.24,36,0,Salary,Positive,69.0,High,188.99,0
2726,4358.13,3525.91,0.24,normal,755.0,0.31,726.38,95.86,5,925.21,29,0,Salary,Positive,0.8,Low,832.22,0
2727,2564.52,528.43,0.37,normal,634.0,0.46,446.14,144.37,8,632.62,27,0,Freelance,Positive,78.9,Low,2036.09,0
2728,2482.43,3409.37,0.11,normal,744.0,0.24,840.11,294.95,1,569.85,76,0,Salary,Positive,89.4,High,0.0,0
2729,4348.67,2319.55,0.29,normal,628.0,0.36,309.35,519.73,3,517.86,41,0,Salary,Positive,13.6,Low,2029.12,1
2730,4558.71,3893.4,0.12,normal,685.0,0.11,427.88,474.65,8,0.0,44,0,Freelance,Positive,34.1,Low,665.31,0
2731,2696.33,4383.92,0.16,normal,781.0,0.16,541.94,155.02,9,819.03,73,0,Freelance,Positive,79.2,Low,0.0,0
2732,3032.06,2532.83,0.08,recession,626.0,0.31,905.02,441.33,4,1566.03,92,0,Salary,Positive,33.3,Low,499.23,0
2733,2586.75,1986.99,0.29,inflation,729.0,0.13,755.51,146.2,5,822.22,58,0,Mixed,Positive,0.8,Medium,599.76,0
2734,3466.72,3246.7,0.21,inflation,657.0,0.39,608.43,0.0,9,714.29,78,0,Salary,Positive,0.7,Low,220.02,0
2735,3634.99,4646.84,0.35,recession,590.0,0.6,291.01,305.78,1,556.13,86,0,Salary,Negative,78.5,High,0.0,0
2736,3878.21,4252.27,0.13,normal,737.0,0.25,445.08,612.36,9,1199.01,37,0,Salary,Positive,56.4,Low,0.0,0
2737,3381.49,2511.31,0.15,recession,631.0,0.32,548.03,255.31,2,0.0,77,0,Salary,Negative,74.4,Low,870.18,0
2738,3721.78,3474.64,0.18,inflation,688.0,0.36,617.54,415.47,2,520.93,55,0,Salary,Positive,92.9,Low,247.14,0
2739,4103.18,1429.14,0.14,normal,578.0,0.48,838.61,218.39,6,1314.01,62,0,Freelance,Positive,42.2,Medium,2674.04,0
2740,3663.05,3183.98,0.2,normal,667.0,0.53,749.44,94.87,7,1186.39,29,0,Salary,Positive,24.5,High,479.07,0
2741,3431.03,2674.01,0.09,recession,655.0,0.26,733.69,125.29,1,1546.97,50,0,Salary,Positive,69.9,High,757.02,0
2742,4564.72,3822.91,0.13,inflation,771.0,0.26,307.19,440.57,6,878.29,86,0,Salary,Negative,92.9,Low,741.81,0
2743,4530.16,2588.87,0.08,normal,758.0,0.38,799.1,570.77,3,1041.48,70,0,Freelance,Neutral,50.2,Low,1941.29,0
2744,3337.61,3491.33,0.27,normal,590.0,0.4,542.22,288.37,8,941.54,37,0,Mixed,Neutral,38.5,Low,0.0,0
2745,4950.53,2660.23,0.1,recession,697.0,0.13,355.31,626.49,6,1294.31,23,0,Mixed,Neutral,76.5,Low,2290.3,0
2746,3604.93,3988.9,0.31,normal,723.0,0.33,899.1,37.24,4,620.93,23,0,Salary,Neutral,88.3,Low,0.0,0
2747,3333.42,2866.01,0.28,recession,656.0,0.45,764.27,0.0,4,1440.17,54,0,Salary,Positive,83.5,Low,467.41,0
2748,4000.02,2328.58,0.15,recession,649.0,0.27,847.92,437.01,4,595.56,81,0,Salary,Positive,73.4,Low,1671.44,0
2749,2223.4,4052.87,0.24,normal,748.0,0.23,302.07,125.3,7,0.0,27,0,Freelance,Positive,49.7,Low,0.0,0
2750,3317.96,2244.96,0.16,normal,676.0,0.29,564.75,240.94,9,616.13,87,0,Salary,Positive,17.5,High,1073.0,0
2751,4567.36,1759.78,0.2,normal,691.0,0.55,746.58,567.41,2,1021.65,86,0,Salary,Positive,87.4,High,2807.58,0
2752,4736.23,2157.48,0.06,normal,662.0,0.4,289.77,322.29,3,469.2,94,0,Freelance,Positive,25.3,Low,2578.75,1
2753,4482.65,2778.98,0.33,normal,733.0,0.11,542.56,0.0,8,1256.63,34,0,Salary,Negative,8.9,Medium,1703.67,0
2754,4505.88,3163.56,0.29,recession,759.0,0.27,135.89,917.85,3,957.09,79,0,Salary,Negative,0.2,Low,1342.32,0
2755,3700.6,3883.78,0.12,normal,795.0,0.11,230.12,380.85,1,839.0,35,0,Salary,Positive,95.0,Low,0.0,0
2756,2410.85,2662.64,0.14,inflation,757.0,0.34,430.99,454.46,7,1216.32,29,0,Salary,Positive,42.6,Low,0.0,0
2757,3004.32,2638.58,0.32,recession,668.0,0.42,682.86,374.24,7,701.97,79,0,Freelance,Positive,9.3,Medium,365.74,0
2758,3771.84,3244.96,0.08,recession,667.0,0.39,421.53,557.29,8,794.06,41,0,Salary,Neutral,8.5,Low,526.88,0
2759,4735.73,1392.36,0.18,inflation,671.0,0.49,428.61,748.8,5,874.75,68,0,Salary,Neutral,96.6,Medium,3343.37,1
2760,3664.19,1462.03,0.2,normal,598.0,0.23,169.87,674.51,7,796.65,29,0,Salary,Negative,36.5,High,2202.16,0
2761,3885.63,2852.55,0.09,inflation,737.0,0.49,619.97,286.25,4,1245.93,76,0,Freelance,Negative,3.5,Low,1033.08,0
2762,4597.8,1857.4,0.39,normal,655.0,0.21,392.62,188.99,7,754.26,68,0,Salary,Positive,53.0,Low,2740.4,0
2763,5201.93,3669.72,0.21,normal,606.0,0.43,684.12,339.24,6,165.26,41,1,Salary,Positive,91.9,Medium,1532.21,0
2764,5219.48,2840.75,0.39,normal,719.0,0.52,426.94,129.94,4,1366.26,26,0,Freelance,Positive,43.3,Low,2378.73,1
2765,3451.76,1246.26,0.13,normal,661.0,0.53,559.8,220.11,4,1191.36,81,0,Salary,Positive,81.3,Low,2205.5,1
2766,4478.78,3190.63,0.06,normal,632.0,0.11,457.55,210.85,7,1130.73,37,0,Salary,Positive,78.1,Low,1288.15,0
2767,2097.52,4403.14,0.37,normal,658.0,0.28,610.22,28.99,9,938.7,57,0,Salary,Positive,87.3,Medium,0.0,0
2768,3605.42,1967.19,0.12,normal,632.0,0.31,460.33,802.34,7,669.82,85,0,Salary,Positive,67.1,Low,1638.23,0
2769,3704.29,3077.46,0.33,recession,632.0,0.58,569.28,140.81,3,540.88,69,0,Freelance,Negative,89.4,Medium,626.83,0
2770,2369.32,3415.98,0.16,normal,679.0,0.32,608.52,88.08,6,349.43,96,0,Freelance,Positive,21.0,Low,0.0,0
2771,1940.92,3667.78,0.19,normal,639.0,0.25,663.6,79.0,9,1452.51,21,0,Mixed,Neutral,37.7,Low,0.0,0
2772,3568.93,2621.82,0.19,normal,681.0,0.55,385.83,455.31,4,911.69,49,0,Freelance,Positive,36.7,High,947.11,0
2773,3718.65,2586.2,0.27,normal,635.0,0.27,483.14,555.05,3,1282.18,34,0,Freelance,Neutral,26.4,Medium,1132.45,0
2774,4237.7,2526.78,0.07,recession,704.0,0.43,144.97,328.86,1,1301.13,37,0,Salary,Positive,35.6,Low,1710.92,0
2775,6326.95,3744.31,0.18,normal,734.0,0.54,548.16,565.97,2,883.99,38,0,Mixed,Positive,60.0,Low,2582.64,1
2776,3397.68,2411.48,0.25,inflation,640.0,0.45,547.43,532.64,4,105.0,93,0,Salary,Neutral,59.5,Medium,986.2,0
2777,4122.67,4323.12,0.06,inflation,685.0,0.52,720.77,480.23,4,541.69,58,0,Salary,Neutral,95.7,Low,0.0,0
2778,4108.74,2395.76,0.33,recession,684.0,0.1,576.5,222.34,3,1440.0,33,0,Salary,Positive,26.6,Medium,1712.98,0
2779,4239.48,2694.98,0.25,normal,629.0,0.19,651.54,492.66,6,649.92,96,0,Salary,Negative,5.1,High,1544.5,0
2780,5658.78,1950.82,0.21,normal,753.0,0.11,692.79,602.16,8,1480.39,46,0,Salary,Positive,45.5,High,3707.96,1
2781,4942.76,2125.28,0.25,normal,718.0,0.55,381.53,575.14,6,1280.06,78,0,Salary,Positive,80.3,High,2817.48,0
2782,4701.15,1944.31,0.31,recession,665.0,0.33,307.81,306.64,7,872.25,29,0,Salary,Positive,51.0,Low,2756.84,1
2783,4189.92,3941.02,0.29,recession,608.0,0.46,523.79,55.24,7,1319.76,30,0,Freelance,Neutral,2.5,Medium,248.9,0
2784,3557.29,3302.7,0.25,inflation,687.0,0.43,344.88,119.36,1,1286.41,33,0,Salary,Positive,16.4,High,254.59,0
2785,2927.02,2492.13,0.09,inflation,744.0,0.53,497.76,613.9,3,1972.13,86,0,Freelance,Positive,79.1,Low,434.89,0
2786,2903.77,1357.21,0.37,normal,628.0,0.21,742.36,618.21,4,763.28,45,0,Freelance,Positive,22.3,Medium,1546.56,0
2787,4327.77,3154.73,0.33,normal,608.0,0.31,717.15,104.91,3,1091.82,23,0,Salary,Positive,37.5,Medium,1173.04,0
2788,4873.0,3477.82,0.24,inflation,653.0,0.17,378.11,563.35,8,776.84,57,0,Salary,Positive,12.5,Medium,1395.18,0
2789,4207.24,3409.25,0.27,recession,658.0,0.2,298.73,610.19,1,1578.22,35,0,Salary,Positive,92.5,High,797.99,0
2790,4776.26,4119.67,0.07,recession,766.0,0.32,582.46,849.42,4,1349.01,34,0,Salary,Positive,19.8,Low,656.59,0
2791,3454.82,3024.92,0.09,normal,634.0,0.43,796.94,600.71,2,1533.13,77,0,Salary,Positive,59.7,Low,429.9,0
2792,4519.37,3956.7,0.06,normal,630.0,0.29,481.41,629.43,8,629.74,88,0,Salary,Positive,62.6,High,562.67,0
2793,2254.1,2907.71,0.06,normal,627.0,0.37,310.87,111.81,5,1673.62,90,1,Freelance,Positive,40.8,Low,0.0,0
2794,5347.9,3760.72,0.37,inflation,639.0,0.59,383.98,371.72,7,2412.13,92,0,Salary,Positive,93.6,Medium,1587.18,0
2795,3473.49,3254.23,0.34,normal,640.0,0.23,956.45,409.35,6,359.86,83,0,Salary,Negative,33.7,Medium,219.26,0
2796,2288.96,3012.86,0.3,normal,656.0,0.47,563.98,317.43,1,897.06,33,0,Freelance,Negative,75.1,Medium,0.0,0
2797,4723.72,1666.13,0.35,normal,648.0,0.33,134.92,259.89,1,935.92,62,0,Salary,Neutral,92.0,High,3057.59,1
2798,3548.63,2946.21,0.3,inflation,702.0,0.59,407.48,244.93,4,1070.11,83,0,Salary,Positive,60.4,Medium,602.42,0
2799,4056.64,2764.49,0.17,inflation,649.0,0.25,542.19,359.37,5,1258.19,63,0,Salary,Neutral,1.4,Low,1292.15,0
2800,4879.61,3328.07,0.17,normal,657.0,0.18,438.02,269.52,9,1667.98,40,0,Freelance,Positive,51.3,Low,1551.54,0
2801,2506.27,2138.17,0.15,normal,700.0,0.36,803.75,217.53,2,1690.67,77,0,Freelance,Negative,54.6,Low,368.1,0
2802,2791.96,3511.49,0.05,inflation,661.0,0.15,177.3,50.42,1,499.52,59,0,Salary,Neutral,82.3,Low,0.0,0
2803,2367.41,2366.94,0.27,normal,668.0,0.22,669.72,485.37,7,196.47,55,1,Salary,Positive,80.1,Low,0.47,0
2804,3674.29,2291.63,0.07,normal,812.0,0.49,337.69,317.35,7,992.21,84,0,Salary,Positive,48.3,Medium,1382.66,0
2805,4997.92,4692.49,0.16,inflation,772.0,0.45,252.7,237.12,1,0.0,23,0,Freelance,Neutral,32.4,Low,305.43,0
2806,5782.05,3674.54,0.37,inflation,696.0,0.24,395.89,298.8,3,849.83,94,0,Salary,Positive,42.2,Medium,2107.51,0
2807,5144.22,1162.32,0.4,inflation,752.0,0.26,394.54,680.59,2,1278.67,26,0,Salary,Positive,32.1,Low,3981.9,1
2808,3968.41,5095.19,0.07,normal,748.0,0.24,442.87,449.18,3,882.17,93,0,Freelance,Neutral,75.7,High,0.0,0
2809,3299.78,3499.48,0.27,inflation,693.0,0.3,428.05,0.0,1,1253.87,28,0,Salary,Positive,95.2,Low,0.0,0
2810,4091.62,3365.25,0.06,recession,681.0,0.41,390.24,17.75,2,904.48,30,0,Freelance,Negative,35.2,High,726.37,0
2811,4814.81,2795.2,0.34,normal,769.0,0.43,516.65,654.73,8,1460.49,20,0,Freelance,Neutral,29.3,Low,2019.61,0
2812,4546.78,2833.01,0.12,normal,583.0,0.26,363.02,436.14,2,1332.17,77,0,Freelance,Positive,50.3,Medium,1713.77,0
2813,4001.4,3984.94,0.14,recession,606.0,0.3,497.99,357.93,6,1259.23,24,0,Freelance,Positive,27.0,Low,16.46,0
2814,5792.43,3796.08,0.4,normal,682.0,0.16,424.06,213.55,3,1345.83,36,0,Salary,Positive,80.9,High,1996.35,0
2815,3837.97,3080.73,0.18,inflation,716.0,0.41,356.25,352.43,2,1395.87,38,0,Mixed,Positive,65.9,Low,757.24,0
2816,3718.44,2933.86,0.19,normal,680.0,0.59,365.27,0.0,6,1793.79,37,0,Salary,Positive,69.6,Medium,784.58,0
2817,5138.61,2285.36,0.29,normal,713.0,0.18,766.02,313.06,9,932.81,43,0,Salary,Positive,62.6,Low,2853.25,1
